date,sum_unit_sales
2015-08-28,6924.230000000001
2015-08-29,7977.508000000002
2015-08-30,5428.198000000001
2015-08-31,5139.538000000004
2015-09-01,5272.079
2015-09-02,8019.967
2015-09-03,4467.2440000000015
2015-09-04,6475.369999999995
2015-09-05,7658.166
2015-09-06,5238.618000000003
2015-09-07,4706.454999999998
2015-09-08,5211.730000000001
2015-09-09,6346.252000000001
2015-09-10,4816.217000000005
2015-09-11,5923.517999999998
2015-09-12,7647.892000000001
2015-09-13,5363.772000000004
2015-09-14,4698.773999999998
2015-09-15,4388.979
2015-09-16,6587.351
2015-09-17,4742.413000000001
2015-09-18,6836.714999999995
2015-09-19,6910.496000000002
2015-09-20,4936.276000000002
2015-09-21,5369.506999999998
2015-09-22,3889.5839999999966
2015-09-23,6509.261000000002
2015-09-24,4722.558000000002
2015-09-25,6896.822999999997
2015-09-26,7285.917000000002
2015-09-27,5361.509
2015-09-28,4686.375999999998
2015-09-29,4024.486
2015-09-30,5690.733
2015-10-01,5993.6709999999985
2015-10-02,8573.409999999998
2015-10-03,9365.102999999994
2015-10-04,7485.016000000001
2015-10-05,7087.920999999999
2015-10-06,5972.272000000004
2015-10-07,9784.441
2015-10-08,12436.447000000006
2015-10-09,21424.753999999997
2015-10-10,13443.005999999996
2015-10-11,6869.1709999999985
2015-10-12,5660.8
2015-10-13,4581.018999999999
2015-10-14,6235.495999999999
2015-10-15,5188.8039999999955
2015-10-16,6928.162000000001
2015-10-17,7212.427
2015-10-18,5146.756999999998
2015-10-19,4891.266
2015-10-20,4550.372
2015-10-21,6411.509999999998
2015-10-22,4298.5109999999995
2015-10-23,6343.287999999998
2015-10-24,6156.0909999999985
2015-10-25,5064.256999999997
2015-10-26,5167.586000000003
2015-10-27,4942.004
2015-10-28,7230.571
2015-10-29,6308.0570000000025
2015-10-30,12851.464000000005
2015-10-31,23558.58
2015-11-01,19825.304999999997
2015-11-02,11690.558000000008
2015-11-03,7971.8949999999995
2015-11-04,7384.849
2015-11-05,4630.186
2015-11-06,6010.284000000001
2015-11-07,6584.402999999996
2015-11-08,4987.012999999998
2015-11-09,4610.131000000001
2015-11-10,3190.0130000000013
2015-11-11,6812.046
2015-11-12,4634.869999999998
2015-11-13,6339.4209999999985
2015-11-14,7006.485000000003
2015-11-15,6374.251999999999
2015-11-16,5206.024000000001
2015-11-17,4345.759000000001
2015-11-18,5905.397000000001
2015-11-19,4142.005000000001
2015-11-20,5950.3070000000025
2015-11-21,6563.186000000003
2015-11-22,5219.792000000002
2015-11-23,5607.487999999998
2015-11-24,4858.728
2015-11-25,6394.094999999995
2015-11-26,4494.399000000001
2015-11-27,7371.572999999997
2015-11-28,7556.852999999996
2015-11-29,5558.514000000002
2015-11-30,6309.418000000001
2015-12-01,5786.472999999999
2015-12-02,8047.459000000001
2015-12-03,5688.694000000001
2015-12-04,7221.895999999999
2015-12-05,6532.149999999998
2015-12-06,6966.795999999996
2015-12-07,5510.705999999999
2015-12-08,5077.241
2015-12-09,7326.121000000001
2015-12-10,4924.767
2015-12-11,7214.434999999999
2015-12-12,7333.945999999995
2015-12-13,7185.628000000003
2015-12-14,5789.618000000001
2015-12-15,7628.962000000003
2015-12-16,7701.773000000001
2015-12-17,5938.715999999999
2015-12-18,10296.063000000004
2015-12-19,9736.292999999996
2015-12-20,7560.921000000001
2015-12-21,8094.054000000003
2015-12-22,9545.353000000005
2015-12-23,12284.628999999997
2015-12-24,10590.874999999996
2015-12-26,25963.39100000001
2015-12-27,21101.115
2015-12-28,21941.240000000013
2015-12-29,26573.975000000017
2015-12-30,35315.07899999999
2015-12-31,34061.51900000002
2016-01-01,16433.394000000008
2016-01-02,19655.150000000005
2016-01-03,9011.891
2016-01-04,8681.174
2016-01-05,6518.812000000004
2016-01-06,8925.823
2016-01-07,5742.917999999998
2016-01-08,8860.780999999997
2016-01-09,10407.142
2016-01-10,7172.088
2016-01-11,6191.655000000004
2016-01-12,4420.095000000002
2016-01-13,7029.800999999999
2016-01-14,4666.067999999998
2016-01-15,9677.274999999996
2016-01-16,11817.341999999999
2016-01-17,6549.9479999999985
2016-01-18,6563.806000000003
2016-01-19,5156.435999999998
2016-01-20,7015.622999999999
2016-01-21,5355.853
2016-01-22,10370.341999999995
2016-01-23,10677.37100000001
2016-01-24,6365.367999999997
2016-01-25,5935.524000000002
2016-01-26,5167.964000000002
2016-01-27,7300.490999999998
2016-01-28,5716.472
2016-01-29,9032.304
2016-01-30,12358.511000000004
2016-01-31,7686.001000000001
2016-02-01,7406.889000000001
2016-02-02,7530.1500000000015
2016-02-03,11287.382
2016-02-04,12253.939999999993
2016-02-05,27208.098000000013
2016-02-06,37484.33999999997
2016-02-07,27994.232000000004
2016-02-08,18360.07099999999
2016-02-09,8176.901999999999
2016-02-10,13307.187
2016-02-11,9354.355000000003
2016-02-12,12057.813
2016-02-13,12327.811000000005
2016-02-14,6722.030999999998
2016-02-15,6940.960000000002
2016-02-16,6252.141000000004
2016-02-17,9409.167999999998
2016-02-18,7849.205000000001
2016-02-19,13121.048000000003
2016-02-20,15408.241
2016-02-21,7286.227000000003
2016-02-22,8614.079000000003
2016-02-23,5900.234000000001
2016-02-24,7911.554999999998
2016-02-25,7216.188
2016-02-26,13332.157000000005
2016-02-27,14377.847000000003
2016-02-28,8584.684999999998
2016-02-29,6825.370000000003
2016-03-01,8175.59
2016-03-02,9866.874
2016-03-03,7472.913000000001
2016-03-04,15339.916
2016-03-05,15035.799
2016-03-06,7836.027999999997
2016-03-07,7543.021999999998
2016-03-08,7065.478
2016-03-09,9431.355000000009
2016-03-10,7140.754000000001
2016-03-11,13300.000000000004
2016-03-12,15151.860000000006
2016-03-13,7242.147000000002
2016-03-14,8160.498000000001
2016-03-15,6322.479
2016-03-16,10472.747
2016-03-17,7532.356999999996
2016-03-18,13668.854
2016-03-19,15639.259000000002
2016-03-20,8797.522
2016-03-21,9966.167999999996
2016-03-22,9048.294
2016-03-23,15198.373999999996
2016-03-24,19885.867000000017
2016-03-25,24080.43799999999
2016-03-26,16996.028
2016-03-27,7757.062000000005
2016-03-28,7777.735999999997
2016-03-29,6996.469999999999
2016-03-30,8122.929000000002
2016-03-31,7103.982999999994
2016-04-01,14881.963000000005
2016-04-02,13809.385000000004
2016-04-03,7916.978999999995
2016-04-04,7650.376000000001
2016-04-05,6034.067
2016-04-06,9010.196999999996
2016-04-07,6490.371999999999
2016-04-08,12750.254
2016-04-09,14467.329000000003
2016-04-10,7687.115999999997
2016-04-11,6819.403000000001
2016-04-12,6123.242999999997
2016-04-13,8806.325999999997
2016-04-14,6414.112000000004
2016-04-15,11861.461000000007
2016-04-16,11937.990999999993
2016-04-17,9686.042999999994
2016-04-18,7380.533000000003
2016-04-19,6137.278999999998
2016-04-20,7748.197000000004
2016-04-21,7214.406000000001
2016-04-22,8557.765000000001
2016-04-23,7780.396000000003
2016-04-24,4624.9619999999995
2016-04-25,5288.097
2016-04-26,4061.4810000000007
2016-04-27,6476.471999999996
2016-04-28,5060.113999999999
2016-04-29,8335.856999999998
2016-04-30,8482.821000000004
2016-05-01,5934.775000000004
2016-05-02,5260.052000000004
2016-05-03,4745.195000000001
2016-05-04,6564.197000000002
2016-05-05,4935.668999999999
2016-05-06,6336.359
2016-05-07,7662.196999999997
2016-05-08,5172.543
2016-05-09,5088.822999999999
2016-05-10,4360.955
2016-05-11,6119.013000000002
2016-05-12,4168.817000000002
2016-05-13,6513.507999999998
2016-05-14,7953.035999999999
2016-05-15,5924.269000000002
2016-05-16,5120.449000000003
2016-05-17,4443.239000000001
2016-05-18,6032.886
2016-05-19,4320.008999999998
2016-05-20,6703.508000000004
2016-05-21,7537.172999999999
2016-05-22,5315.027999999999
2016-05-23,4750.378999999998
2016-05-24,3801.3680000000018
2016-05-25,6488.141999999998
2016-05-26,9077.210000000001
2016-05-27,21298.717999999997
2016-05-28,11666.416000000003
2016-05-29,6704.5149999999985
2016-05-30,4764.556
2016-05-31,5293.123999999999
2016-06-01,6324.957000000001
2016-06-02,4554.596000000001
2016-06-03,6737.554999999997
2016-06-04,6663.330000000001
2016-06-05,5532.392999999999
2016-06-06,4293.141
2016-06-07,3846.388999999999
2016-06-08,5975.208999999997
2016-06-09,3601.6059999999998
2016-06-10,7042.030999999996
2016-06-11,6836.6500000000015
2016-06-12,6458.740999999995
2016-06-13,5387.854999999997
2016-06-14,4195.180999999997
2016-06-15,6380.344000000003
2016-06-16,4514.810999999999
2016-06-17,6247.541000000001
2016-06-18,7211.335
2016-06-19,5287.0960000000005
2016-06-20,5070.324000000001
2016-06-21,4877.158000000004
2016-06-22,6555.217999999998
2016-06-23,4541.482
2016-06-24,6647.297999999999
2016-06-25,7969.812000000002
2016-06-26,5810.907000000005
2016-06-27,5461.461
2016-06-28,4703.683
2016-06-29,5967.920999999998
2016-06-30,4565.290000000001
2016-07-01,8772.897
2016-07-02,9866.114999999994
2016-07-03,6184.9749999999985
2016-07-04,5394.130999999997
2016-07-05,4362.747
2016-07-06,7114.346999999998
2016-07-07,5134.582999999994
2016-07-08,7797.4169999999995
2016-07-09,8766.912
2016-07-10,6014.313999999999
2016-07-11,5745.867999999997
2016-07-12,4760.347999999998
2016-07-13,6504.165999999998
2016-07-14,4994.294999999997
2016-07-15,7901.348000000003
2016-07-16,9084.042000000005
2016-07-17,6530.831000000001
2016-07-18,5741.082000000001
2016-07-19,4663.138999999999
2016-07-20,7789.1089999999995
2016-07-21,5157.161000000003
2016-07-22,9415.770999999999
2016-07-23,14689.719000000003
2016-07-24,9822.234000000008
2016-07-25,7389.7329999999965
2016-07-26,5572.8279999999995
2016-07-27,7377.021999999999
2016-07-28,5269.32
2016-07-29,8130.1079999999965
2016-07-30,9244.797000000002
2016-07-31,6857.016999999998
2016-08-01,7762.5520000000015
2016-08-02,6201.508000000001
2016-08-03,8145.409000000002
2016-08-04,6026.854000000001
2016-08-05,7928.059999999998
2016-08-06,9565.634000000005
2016-08-07,6780.014000000002
2016-08-08,7994.226999999998
2016-08-09,6670.234000000003
2016-08-10,9307.653000000002
2016-08-11,11377.121
2016-08-12,21941.202999999994
2016-08-13,15623.420000000004
2016-08-14,7680.781000000003
2016-08-15,7985.972999999998
2016-08-16,6576.031999999998
2016-08-17,7418.187999999997
2016-08-18,5667.6489999999985
2016-08-19,8460.814000000006
2016-08-20,7762.156
2016-08-21,6258.490000000001
2016-10-27,12941.325999999997
2016-10-28,10462.357000000004
2016-10-29,11619.293999999994
2016-10-30,10947.621999999996
2016-10-31,9869.398000000001
2016-11-01,13574.599999999999
2016-11-02,32651.703
2016-11-03,24650.160999999986
2016-11-04,19360.154000000006
2016-11-05,12954.021
2016-11-06,6514.647000000003
2016-11-07,8721.770999999997
2016-11-08,6871.637000000002
2016-11-09,8002.454000000006
2016-11-10,5462.212000000002
2016-11-11,6135.193
2016-11-12,8404.064000000002
2016-11-13,8203.670999999998
2016-11-14,5752.726000000002
2016-11-15,5110.567
2016-11-16,7619.198999999999
2016-11-17,4739.772000000001
2016-11-18,7269.016000000001
2016-11-19,8518.310999999996
2016-11-20,7063.8340000000035
2016-11-21,6065.914000000002
2016-11-22,5719.467999999997
2016-11-23,7105.343000000005
2016-11-24,4468.320999999999
2016-11-25,7813.781999999997
2016-11-26,7786.216999999997
2016-11-27,7136.6759999999995
2016-11-28,4793.775000000002
2016-11-29,4506.222000000001
2016-11-30,6577.060000000004
2016-12-01,6108.205
2016-12-02,7218.747000000002
2016-12-03,8504.643000000002
2016-12-04,7303.892999999997
2016-12-05,6212.892
2016-12-06,4549.988
2016-12-07,6967.851999999997
2016-12-08,4460.1100000000015
2016-12-09,6931.283
2016-12-10,8712.712000000001
2016-12-11,7032.873999999999
2016-12-12,6259.1970000000065
2016-12-13,5071.246
2016-12-14,8419.456000000002
2016-12-15,6427.977
2016-12-16,7783.861999999997
2016-12-17,9005.591999999997
2016-12-18,9726.076000000003
2016-12-19,7900.352
2016-12-20,7737.604000000004
2016-12-21,11219.789
2016-12-22,10551.818000000003
2016-12-23,13375.849
2016-12-24,12310.469000000001
2016-12-26,23082.845999999994
2016-12-27,22548.963999999993
2016-12-28,29750.09199999999
2016-12-29,28552.949999999975
2016-12-30,37096.791
2016-12-31,33025.686
2017-01-01,12082.500999999997
2017-01-02,12856.309
2017-01-03,10151.416000000001
2017-01-04,10568.077999999998
2017-01-05,7351.635000000001
2017-01-06,9722.868000000002
2017-01-07,11052.964
2017-01-08,8295.36
2017-01-09,6932.362
2017-01-10,6364.512
2017-01-11,8383.105000000005
2017-01-12,7099.904000000001
2017-01-13,11632.461000000003
2017-01-14,13588.311999999998
2017-01-15,8991.625
2017-01-16,7084.842000000001
2017-01-17,6431.415999999992
2017-01-18,8279.134000000004
2017-01-19,5918.672000000002
2017-01-20,11599.570999999998
2017-01-21,14074.426000000005
2017-01-22,8054.509000000004
2017-01-23,6924.589000000004
2017-01-24,5887.930999999999
2017-01-25,9533.676000000001
2017-01-26,6414.674999999997
2017-01-27,11353.972000000005
2017-01-28,15264.780999999994
2017-01-29,8448.480000000007
2017-01-30,6923.771000000005
2017-01-31,6281.362
2017-02-01,9877.273999999996
2017-02-02,7093.497000000002
2017-02-03,13212.331000000006
2017-02-04,16576.162000000004
2017-02-05,10882.528
2017-02-06,8014.849999999997
2017-02-07,6802.527999999996
2017-02-08,8069.781
2017-02-09,6856.564000000003
2017-02-10,13225.247000000008
2017-02-11,14601.694999999987
2017-02-12,8899.267000000003
2017-02-13,7797.629
2017-02-14,6514.6230000000005
2017-02-15,8088.502999999997
2017-02-16,6856.664000000002
2017-02-17,9003.296000000002
2017-02-18,8130.373000000004
2017-02-19,4863.748000000001
2017-02-20,7245.353
2017-02-21,7621.959999999999
2017-02-22,11326.29399999999
2017-02-23,11545.913999999995
2017-02-24,25383.199999999997
2017-02-25,39140.26699999997
2017-02-26,29087.077999999994
2017-02-27,20828.467000000004
2017-02-28,10656.864000000007
2017-03-01,14691.821000000002
2017-03-02,9113.609000000006
2017-03-03,14041.287000000004
2017-03-04,14373.133999999995
2017-03-05,8751.028000000004
2017-03-06,7048.105999999999
2017-03-07,6323.371000000001
2017-03-08,11219.707999999999
2017-03-09,8479.608
2017-03-10,15381.609000000004
2017-03-11,16584.107000000004
2017-03-12,9441.184999999998
2017-03-13,9900.159000000005
2017-03-14,8217.262000000002
2017-03-15,10426.070000000002
2017-03-16,8777.444
2017-03-17,16570.381999999994
2017-03-18,18478.05700000001
2017-03-19,11008.051000000001
2017-03-20,10310.952000000003
2017-03-21,8344.061000000002
2017-03-22,10856.835
2017-03-23,9581.080999999993
2017-03-24,14164.540999999997
2017-03-25,17197.756999999998
2017-03-26,9995.856000000002
2017-03-27,9180.594000000001
2017-03-28,7751.876
2017-03-29,10741.253000000002
2017-03-30,7158.393
2017-03-31,9798.199
2017-04-01,8789.744000000006
2017-04-02,6321.150999999999
2017-04-03,6960.9890000000005
2017-04-04,8184.950999999997
2017-04-05,9795.508
2017-04-06,8175.049999999999
2017-04-07,13914.561999999998
2017-04-08,15420.636999999992
2017-04-09,9419.062999999996
2017-04-10,10555.326
2017-04-11,7850.831000000001
2017-04-12,15192.106000000002
2017-04-13,20371.299999999996
2017-04-14,26392.459999999977
2017-04-15,16668.323000000004
2017-04-16,7611.327999999998
2017-04-17,7976.879999999998
2017-04-18,6403.613999999999
2017-04-19,8336.097
2017-04-20,7129.810000000001
2017-04-21,10865.469000000003
2017-04-22,10476.394000000002
2017-04-23,7392.180000000002
2017-04-24,7434.126000000003
2017-04-25,6003.299999999998
2017-04-26,8727.536000000006
2017-04-27,6103.55
2017-04-28,14215.286999999993
2017-04-29,20751.56100000001
2017-04-30,13538.39600000001
2017-05-01,9769.064999999997
2017-05-02,6343.2
2017-05-03,7816.164
2017-05-04,5121.199
2017-05-05,7487.156999999998
2017-05-06,8797.562999999998
2017-05-07,7948.228999999999
2017-05-08,5781.673000000002
2017-05-09,4995.789000000001
2017-05-10,7323.392999999998
2017-05-11,4833.9140000000025
2017-05-12,7797.838000000003
2017-05-13,8088.388000000002
2017-05-14,6564.868000000003
2017-05-15,6283.828
2017-05-16,5843.877999999997
2017-05-17,7466.619999999999
2017-05-18,4462.866999999999
2017-05-19,8148.928
2017-05-20,9188.676999999998
2017-05-21,7331.439000000003
2017-05-22,6684.426999999999
2017-05-23,5577.552999999996
2017-05-24,8485.195
2017-05-25,9317.677
2017-05-26,24358.378000000004
2017-05-27,14815.202999999994
2017-05-28,8687.681999999997
2017-05-29,6307.413
2017-05-30,5507.562
2017-05-31,8576.199999999997
2017-06-01,5678.6449999999995
2017-06-02,8513.75
2017-06-03,9753.867000000002
2017-06-04,7656.334999999999
2017-06-05,6086.760999999999
2017-06-06,5680.804
2017-06-07,7464.001000000001
2017-06-08,5316.011000000002
2017-06-09,8293.553999999995
2017-06-10,8761.535000000003
2017-06-11,7096.73
2017-06-12,5707.693000000001
2017-06-13,4738.162000000001
2017-06-14,6585.832999999999
2017-06-15,5642.495000000002
2017-06-16,7386.880999999998
2017-06-17,8904.658000000003
2017-06-18,6358.179999999997
2017-06-19,5983.206999999999
2017-06-20,5498.803999999998
2017-06-21,7716.0999999999985
2017-06-22,5254.673
2017-06-23,7451.055
2017-06-24,8053.527999999998
2017-06-25,7264.042999999999
2017-06-26,5743.3759999999975
2017-06-27,5381.766999999999
2017-06-28,7597.199999999998
2017-06-29,5617.192000000003
2017-06-30,7954.540000000001
2017-07-01,10672.455
2017-07-02,8452.497999999998
2017-07-03,7227.780000000003
2017-07-04,5232.484
2017-07-05,8283.117999999995
2017-07-06,6279.385
2017-07-07,8190.944000000003
2017-07-08,8497.889
2017-07-09,7384.9619999999995
2017-07-10,5537.374999999995
2017-07-11,4645.235
2017-07-12,7718.606999999998
2017-07-13,5951.397000000003
2017-07-14,8899.606000000002
2017-07-15,8805.529000000002
2017-07-16,7969.400000000002
2017-07-17,6412.521000000002
2017-07-18,6160.5369999999975
2017-07-19,8160.745999999996
2017-07-20,6636.8679999999995
2017-07-21,9902.249000000002
2017-07-22,14525.664000000002
2017-07-23,13027.800999999992
2017-07-24,7059.936000000001
2017-07-25,6433.769000000001
2017-07-26,8075.490000000001
2017-07-27,6189.676999999998
2017-07-28,8492.584000000003
2017-07-29,9580.302999999998
2017-07-30,8449.234
2017-07-31,7451.673000000002
2017-08-01,7937.217999999998
2017-08-02,10136.327
2017-08-03,6873.802000000004
2017-08-04,9276.889999999998
2017-08-05,9910.015
2017-08-06,8064.109000000003
2017-08-07,7527.347999999998
2017-08-08,6025.029000000001
2017-08-09,9707.857999999998
2017-08-10,10781.434000000001
2017-08-11,22800.840999999986
2017-08-12,15090.753
2017-08-13,8570.598000000005
2017-08-14,8244.854
2017-08-15,6522.787999999999
